-0.013011,0.17066,-0.051073,-0.14139,-0.17269,-0.11709,-0.11533,0.28528,-0.2379,-0.11614,0.024869,0.13828,0.10952,-0.090092,-0.15503,0.24478,0.22122,0.12668,0.22766,-0.12691,-0.069114,0.18377,0.28465,0.3393,0.38792,-0.17407,-0.20596,0.092162,-0.22887,-0.18393,-0.36926,-0.12173,-0.1773,-0.21509,0.053467,-0.10062,0.55217,0.32877,0.24978,-0.1702,-0.30963,-0.21561,-0.17693,0.20258,-0.14104,-0.0012032,0.22316,0.23599,-0.16875,-0.062632,-0.11396,-0.42761,-0.097585,0.26125,-0.11085,0.023343,-0.21594,0.15644,0.36562,-0.064451,0.25218,-0.20242,0.28412,-0.25094,0.28685,0.084929,0.16034,0.091314,-0.043568,0.14726,0.034681,0.016541,0.26313,0.47173,-0.20867,0.29251,-0.093949,0.05061,0.18308,0.45499,-0.15592,-0.1661,0.0652,0.083393,0.04189,-0.10515,-0.033158,-0.095302,-0.61161,0.15167,-0.12902,-0.22129,0.068846,-0.19243,0.079962,0.48752,-0.24234,0.29236,-0.13543,-0.087274
0.06006,0.34924,0.17173,0.25053,0.25899,0.17906,-0.078106,0.33607,-0.28067,-0.31916,0.22487,0.36219,-0.0065513,-0.33395,-0.11051,-0.22166,-0.21696,-0.004205,0.16021,-0.14974,-0.21906,-0.085971,-0.061691,0.14552,0.55182,0.16637,-0.19263,-0.25525,-0.19219,0.14796,-0.024384,0.045108,-0.021486,-0.077398,0.056976,0.22618,0.031467,0.26875,0.029912,-0.12176,-0.067632,-0.53732,0.14005,0.16859,0.12352,-0.33215,-0.17063,-0.0055638,-0.064806,0.20897,0.08197,-0.033833,0.10651,0.078589,-0.053686,0.0052803,-0.090318,0.14143,-0.087575,-0.20256,-0.12942,-0.2702,0.25977,-0.1146,0.16723,-0.029606,-0.05321,0.040315,-0.17545,0.20842,-0.19269,0.14168,0.42628,0.13134,0.22934,0.012611,0.00018524,0.20388,-0.086989,0.5438,-0.25798,-0.26865,-0.17688,-0.22131,-0.15105,-0.10877,-0.27013,-0.059842,-2.103,-0.24719,0.1175,-0.11154,-0.015103,-0.1752,-0.010343,0.016654,-0.37553,0.080016,-0.02033,0.012823
-0.1283,0.14221,0.020524,0.2512,-0.032802,0.23065,-0.13443,-0.070046,-0.263,-0.50122,0.022569,0.48072,-0.24881,-0.45946,-0.13757,-0.078582,-0.03162,0.00042756,0.2884,-0.20103,-0.35293,-0.02602,0.34295,0.058207,0.052555,-0.24149,0.16204,-0.22853,-0.094854,0.051823,-0.30638,-0.061444,0.031228,-0.10611,0.13935,-0.14878,0.085736,0.14477,-0.083522,-0.12646,-0.18675,-0.2069,-0.058006,0.41361,-0.23654,-0.342,-0.12261,0.19983,0.018153,0.13709,0.26164,-0.44392,-0.051117,-0.3583,-0.18041,0.12912,0.20428,-0.06278,0.32527,-0.17554,0.18538,-0.24338,0.35992,-0.23437,0.33731,-0.22505,0.17523,-0.0022778,0.0086045,-0.086908,0.15019,0.12244,-0.11529,0.13313,0.15941,-0.12544,-0.19586,0.08037,-0.011949,0.21857,-0.4195,-0.21683,0.040668,-0.098611,0.18436,0.14971,-0.18117,-0.01623,-0.44004,-0.20302,-0.22799,0.054105,-0.13729,0.04197,-0.15347,-0.27355,-0.29406,0.32327,-0.20336,-0.1303
-0.30635,0.1409,-0.14931,0.12163,-0.20951,-0.24576,0.10194,-0.20955,-0.14602,-0.14733,-0.33348,-0.059832,-0.37678,0.35577,0.18442,-0.20662,-0.19189,-0.025096,0.13166,-0.013734,0.10439,-0.11825,0.10581,0.0521,-0.027082,-0.2078,-0.12841,-0.25608,0.17085,-0.12592,-0.2531,0.018081,-0.21584,-0.096159,-0.23806,-0.16082,0.0076567,0.12006,-0.040585,0.42389,-0.15955,0.14442,-0.0176,0.1362,0.16976,-0.12286,0.42131,-0.28511,-0.16376,-0.041392,0.22009,0.23118,0.33091,0.027741,-0.11654,-0.058569,-0.0015412,0.15471,0.19214,-0.19125,-0.23329,0.51917,-0.13524,-0.0078367,-0.12181,-0.12634,-0.12575,-0.011542,0.31169,-0.071842,0.14669,0.053693,-0.1235,0.046644,-0.040828,0.36236,0.11448,0.21182,0.029761,0.079836,-0.12676,0.21901,-0.050563,-0.068882,-0.0015318,0.094396,0.12331,0.22691,-0.37515,-0.020071,-0.55075,-0.076451,-0.19483,-0.03494,0.25158,-0.076057,-0.64482,-0.25114,-0.0089472,-0.17176
0.017124,0.22199,0.26516,-0.21141,-0.20432,-0.066855,-0.15955,0.19539,0.020927,-0.48339,0.38629,0.41653,-0.21536,-0.026247,0.059666,-0.15377,0.092378,0.092988,0.19774,-0.18941,-0.44962,0.012762,0.090594,-0.2769,0.084022,-0.28607,-0.10891,0.051777,0.064855,0.050568,-0.062026,-0.030511,0.081681,0.015081,-0.048918,-0.096903,0.082942,0.048523,-0.0083308,0.005249,0.0022875,-0.46241,0.11076,0.27584,0.052745,-0.21514,-0.16809,-0.0079567,-0.043835,0.15158,-0.076951,-0.19016,0.16751,-0.288,0.15525,0.074595,0.23892,-0.30362,0.26447,-0.35764,0.10009,-0.005458,0.35148,0.035316,0.031577,0.078476,0.20831,0.36931,0.20599,-0.17902,-0.043503,-0.24975,0.39223,0.30654,0.08874,0.226,-0.31204,-0.034243,0.19954,-0.040675,-0.058266,-0.076093,0.16281,0.13529,-0.050127,-0.10866,-0.17717,-0.016425,-0.37242,-0.091267,-0.18697,0.18915,-0.057513,-0.38571,0.42541,0.44637,-0.01672,0.12689,-0.16167,-0.24547
0.081605,-0.31819,-0.16078,-0.13618,-0.23084,-0.24541,-0.078377,0.083777,0.30395,0.093574,-0.013144,-0.30467,0.09232,0.40622,0.11801,-0.044884,-0.31146,0.07168,-0.23037,0.15657,-0.019724,-0.22073,-0.43938,0.17108,-0.10658,0.18134,0.073913,-0.27082,0.17995,0.11225,0.1179,-0.11458,0.055276,0.25849,-0.3989,-0.13849,-0.14577,-0.18496,-0.0048804,0.10943,0.23396,0.35019,-0.055846,-0.3761,0.12981,-0.086319,0.083606,0.16196,-0.15091,0.087534,-0.13653,0.31571,0.091724,0.23001,0.22994,-0.11854,-0.13661,0.1309,-0.089465,-0.095523,0.067915,-0.21662,-0.22148,-0.050297,-0.053201,-0.45996,-0.23038,-0.27046,0.41864,-0.095065,0.21957,0.12951,-0.15044,-0.002186,-0.36601,-0.15249,0.087082,0.014616,-0.34371,-0.41203,0.42112,-0.00041693,0.05739,-0.21865,0.1023,-0.061613,-0.049021,-0.16196,0.16157,0.13059,-0.084933,-0.14977,-0.22197,0.12035,-0.13083,0.34451,-0.084584,-0.23419,-0.029803,-0.011585
0.33981,-0.24604,-0.038577,-0.28963,0.19224,0.04183,0.20564,0.12434,0.22434,0.18212,-0.031447,0.35233,0.36486,-0.14565,0.20882,-0.21015,0.16538,-0.0025295,-0.20368,0.12605,-0.24227,-0.34758,-0.031894,-0.090333,0.088287,0.068898,0.20829,-0.067167,-0.032701,0.20346,-0.20648,0.1506,0.097339,-0.23286,-0.041292,0.14628,0.21021,0.25534,0.086599,-0.39167,0.071685,-0.12141,-0.05418,0.075674,0.20857,0.0049584,-0.5598,0.42795,-0.0086209,-0.050047,0.059092,-0.19273,-0.073558,-0.091481,-0.082864,0.089026,-0.14704,0.30021,-0.13972,0.0090166,-0.16921,-0.66843,0.3132,0.0039126,0.081119,-0.16482,0.04645,0.033058,0.16488,0.023187,-0.16022,0.21741,0.080988,0.1474,-0.21699,0.083112,-0.058995,0.010601,-0.17465,0.033227,-0.3121,-0.20198,0.22288,0.11249,-0.20514,-0.02522,-0.046446,-0.11202,0.45421,0.034408,0.13242,0.17681,-0.0020123,0.020466,-0.087012,-0.0022819,0.029057,-0.28831,0.13409,-0.082243
0.065479,0.023942,-0.17793,-0.018801,0.11146,-0.12861,0.015836,0.090687,0.41992,0.07276,0.2727,-0.064179,-0.034683,0.10913,-0.19082,0.15757,0.32451,0.17706,-0.086275,-0.15031,-0.12841,0.17639,0.095154,0.15217,-0.037685,0.005135,-0.055093,-0.031026,-0.12258,-0.061236,-0.14338,-0.068102,0.22614,-0.1464,-0.015256,-0.082084,0.056617,0.14726,-0.20295,-0.28299,-0.010317,-0.24625,-0.064647,0.083885,-0.28626,-0.33942,-0.034449,0.22488,0.22974,-0.14849,0.13473,0.30421,-0.13014,0.36017,0.027928,-0.24043,0.30984,0.2722,0.13289,-0.087693,-0.19052,-0.55845,-0.10073,0.12781,-0.25012,-0.25604,0.040528,0.052944,0.26465,-0.17751,-0.0054693,-0.0081955,0.11724,-0.067335,0.031395,-0.027788,-0.096919,-0.27548,-0.13303,0.042022,0.1053,0.017493,0.12481,0.053221,-0.19062,0.092201,0.19693,0.23747,-0.20866,-0.14393,0.17168,0.13402,0.056966,-0.01054,-0.036129,-0.08748,-0.2137,-0.44357,-0.1424,0.18982
-0.15133,0.26483,0.096846,0.10527,-0.17467,0.054131,0.07019,0.070331,-0.20212,-0.11135,0.041407,0.10651,-0.22153,-0.11931,-0.16857,-0.18345,-0.044961,-0.28418,0.26625,-0.12017,-0.29491,0.093077,0.11224,0.17253,0.12576,0.011954,0.17455,-0.11467,-0.18995,0.15848,-0.30837,0.16982,-0.23875,0.23273,0.063751,-0.19745,0.26917,0.37143,-0.099524,0.17235,-0.21123,-0.19166,0.077472,0.13028,0.068983,0.0098919,-0.16397,-0.066585,-0.1847,0.19276,0.20421,0.11353,-0.077347,-0.058008,-0.23694,0.21524,-0.0061676,-0.12429,0.73385,-0.017114,-0.19838,-0.14401,0.45453,0.21324,0.20201,0.23205,0.086444,0.2431,-0.52999,-0.15521,-0.039299,-0.17849,0.17477,0.26848,-0.25305,-0.17431,-0.1493,0.21357,-0.20406,0.39886,-0.068644,-0.13121,0.21894,-0.17576,0.15703,0.064492,-0.016523,-0.21676,-0.41217,-0.17296,-0.33362,0.038827,0.33061,-0.13709,0.50325,0.16098,-0.1229,-0.32171,0.19566,-0.079342
0.026399,0.11922,-0.20662,-0.061927,0.00078416,-0.23528,0.20415,-0.0037346,-0.42634,0.0072984,-0.27732,0.019944,0.066429,0.14711,0.15672,0.16003,-0.31055,-0.21169,-0.056376,0.25616,0.21821,0.17234,-0.3168,0.11242,0.051668,-0.16258,0.27621,-0.18282,0.0501,-0.09078,0.038053,0.15878,-0.12506,-0.097206,0.073095,0.037052,-0.12755,-0.020814,0.074026,0.20299,-0.053487,-0.081112,-0.20951,-0.25124,0.09491,-0.14083,0.28844,-0.31025,0.11549,-0.16216,0.037572,0.21755,0.07657,-0.10088,-0.18836,0.061445,0.15213,-0.11344,0.13104,0.013927,0.10342,0.6858,-0.13306,-0.089225,0.29567,-0.19733,0.27704,0.1508,0.32516,0.017054,0.24018,0.24809,-0.051641,-0.061263,0.11682,0.039207,0.13074,0.18143,-0.14533,-0.28345,0.12556,-0.0088308,-0.016334,-0.20231,0.084409,-0.11068,-0.32301,-0.11338,0.10164,0.015493,-0.19434,0.16628,-0.27381,-0.042198,-0.072033,0.030935,0.26778,-0.0054313,-0.20345,0.12035
